	chr	start	end	name	score	strand
3123	chrXII	314925	315221	YLR089C	1	-
3124	chrXII	315419	315542	YLR090W	1	+
3125	chrXII	317028	317111	YLR091W	1	+
3126	chrXII	318298	318342	YLR092W	1	+
3127	chrXII	322274	322334	YLR093C	1	-
3128	chrXII	324058	324183	YLR094C	1	-
3129	chrXII	326967	326996	YLR095C	1	-
3130	chrXII	327207	327247	YLR096W	1	+
3131	chrXII	332153	332184	YLR097C	1	-
3132	chrXII	334311	334393	YLR098C	1	-
3133	chrXII	335738	335879	YLR099C	1	-
3134	chrXII	336048	336224	YLR099W-A	1	+
3135	chrXII	336549	336649	YLR100W	1	+
3136	chrXII	338611	338690	YLR102C	1	-
3137	chrXII	340814	340891	YLR103C	1	-
3138	chrXII	341386	341438	YLR104W	1	+
3139	chrXII	343007	343068	YLR105C	1	-
3140	chrXII	35822	35853	YLL054C	1	-
3141	chrXII	358924	358957	YLR107W	1	+
3142	chrXII	363074	363163	YLR108C	1	-
3143	chrXII	363473	363674	YLR109W	1	+
3144	chrXII	364985	365312	YLR110C	1	-
3145	chrXII	366340	366414	YLR113W	1	+
3146	chrXII	371857	371876	YLR114C	1	-
3147	chrXII	372509	372530	YLR115W	1	+
3148	chrXII	375373	375432	YLR116W	1	+
3149	chrXII	379078	379131	YLR117C	1	-
3150	chrXII	379943	380029	YLR118C	1	-
3151	chrXII	380113	380160	YLR119W	1	+
3152	chrXII	382811	382955	YLR120C	1	-
3153	chrXII	384845	384855	YLR121C	1	-
3154	chrXII	390076	390170	YLR126C	1	-
3155	chrXII	392922	392965	YLR127C	1	-
3156	chrXII	393022	393026	YLR128W	1	+
3157	chrXII	398607	398810	YLR130C	1	-
3158	chrXII	40114	40189	YLL051C	1	-
3159	chrXII	402735	402794	YLR132C	1	-
3160	chrXII	402893	402981	YLR133W	1	+
3161	chrXII	407784	407831	YLR135W	1	+
3162	chrXII	41054	41092	YLL050C	1	-
3163	chrXII	411234	411343	YLR136C	1	-
3164	chrXII	411545	411583	YLR137W	1	+
3165	chrXII	41264	41317	YLL049W	1	+
3166	chrXII	412835	412861	YLR138W	1	+
3167	chrXII	418040	418086	YLR139C	1	-
3168	chrXII	418185	418240	YLR141W	1	+
3169	chrXII	419644	419764	YLR142W	1	+
3170	chrXII	422532	422564	YLR143W	1	+
3171	chrXII	427254	427297	YLR144C	1	-
3172	chrXII	427398	427407	YLR145W	1	+
3173	chrXII	429002	429026	YLR146C	1	-
3174	chrXII	429090	429117	YLR146W-A	1	+
3175	chrXII	429686	429756	YLR147C	1	-
3176	chrXII	429823	429879	YLR148W	1	+
3177	chrXII	435091	435207	YLR149C	1	-
3178	chrXII	435549	435693	YLR150W	1	+
3179	chrXII	437960	438035	YLR151C	1	-
3180	chrXII	439933	440100	YLR152C	1	-
3181	chrXII	442775	442933	YLR153C	1	-
3182	chrXII	443492	443666	YLR154C	1	-
3183	chrXII	464414	464450	YLR163C	1	-
3184	chrXII	464869	465048	YLR164W	1	+
3185	chrXII	466391	466456	YLR165C	1	-
3186	chrXII	469231	469288	YLR166C	1	-
3187	chrXII	469992	470091	YLR167W	1	+
3188	chrXII	47038	47067	YLL048C	1	-
3189	chrXII	471425	471491	YLR168C	1	-
3190	chrXII	472224	472257	YLR170C	1	-
3191	chrXII	473324	473361	YLR172C	1	-
3192	chrXII	473463	473558	YLR173W	1	+
3193	chrXII	475630	475721	YLR174W	1	+
3194	chrXII	477184	477273	YLR175W	1	+
3195	chrXII	48004	48218	YLL046C	1	-
3196	chrXII	481269	481367	YLR176C	1	-
3197	chrXII	482141	482186	YLR177W	1	+
3198	chrXII	485928	485961	YLR179C	1	-
3199	chrXII	486295	486377	YLR180W	1	+
3200	chrXII	488850	488927	YLR181C	1	-
3201	chrXII	489041	489079	YLR182W	1	+
3202	chrXII	49251	49318	YLL045C	1	-
3203	chrXII	493194	493324	YLR183C	1	-
3204	chrXII	493751	493800	YLR185W	1	+
3205	chrXII	494723	494747	YLR186W	1	+
3206	chrXII	495791	495795	YLR187W	1	+
3207	chrXII	499372	499397	YLR188W	1	+
3208	chrXII	50453	50530	YLL043W	1	+
3209	chrXII	505566	505635	YLR189C	1	-
3210	chrXII	505887	506055	YLR190W	1	+
3211	chrXII	508351	508402	YLR191W	1	+
3212	chrXII	510754	510853	YLR192C	1	-
3213	chrXII	511692	511776	YLR193C	1	-
3214	chrXII	512682	512853	YLR194C	1	-
3215	chrXII	514443	514497	YLR195C	1	-
3216	chrXII	515042	515049	YLR196W	1	+
3217	chrXII	517205	517231	YLR197W	1	+
3218	chrXII	519964	520007	YLR199C	1	-
3219	chrXII	520066	520154	YLR200W	1	+
3220	chrXII	521440	521519	YLR201C	1	-
3221	chrXII	523184	523230	YLR203C	1	-
3222	chrXII	523374	523434	YLR204W	1	+
3223	chrXII	524829	525035	YLR205C	1	-
3224	chrXII	525550	525666	YLR206W	1	+
3225	chrXII	527874	527977	YLR207W	1	+
3226	chrXII	530603	530719	YLR208W	1	+
3227	chrXII	532895	533013	YLR209C	1	-
3228	chrXII	533101	533161	YLR210W	1	+
3229	chrXII	535750	535798	YLR211C	1	-
3230	chrXII	537466	537516	YLR212C	1	-
3231	chrXII	539030	539192	YLR213C	1	-
3232	chrXII	539528	539724	YLR214W	1	+
3233	chrXII	543067	543106	YLR215C	1	-
3234	chrXII	544382	544531	YLR216C	1	-
3235	chrXII	545124	545164	YLR219W	1	+
3236	chrXII	54517	54622	YLL041C	1	-
3237	chrXII	545330	545361	YLR218C	1	-
3238	chrXII	547832	547917	YLR220W	1	+
3239	chrXII	550229	550255	YLR221C	1	-
3240	chrXII	556982	557005	YLR223C	1	-
3241	chrXII	557498	557623	YLR224W	1	+
3242	chrXII	560112	560194	YLR225C	1	-
3243	chrXII	560484	560539	YLR226W	1	+
3244	chrXII	563359	563445	YLR227C	1	-
3245	chrXII	567936	567998	YLR228C	1	-
3246	chrXII	570238	570313	YLR229C	1	-
3247	chrXII	572742	572801	YLR231C	1	-
3248	chrXII	575177	575190	YLR233C	1	-
3249	chrXII	575335	575363	YLR234W	1	+
3250	chrXII	577909	577952	YLR237W	1	+
3251	chrXII	580281	580315	YLR238W	1	+
3252	chrXII	582935	582980	YLR239C	1	-
3253	chrXII	583084	583155	YLR240W	1	+
3254	chrXII	585987	586085	YLR241W	1	+
3255	chrXII	589546	589592	YLR242C	1	-
3256	chrXII	589715	589791	YLR243W	1	+
3257	chrXII	591960	591980	YLR244C	1	-
3258	chrXII	592549	592613	YLR245C	1	-
3259	chrXII	592690	592739	YLR246W	1	+
3260	chrXII	598956	598999	YLR247C	1	-
3261	chrXII	599760	599851	YLR248W	1	+
3262	chrXII	602258	602388	YLR249W	1	+
3263	chrXII	605846	605895	YLR250W	1	+
3264	chrXII	606942	607018	YLR251W	1	+
3265	chrXII	608129	608201	YLR253W	1	+
3266	chrXII	610558	610727	YLR254C	1	-
3267	chrXII	611738	611761	YLR256W	1	+
3268	chrXII	618281	618407	YLR257W	1	+
3269	chrXII	620249	620404	YLR258W	1	+
3270	chrXII	624723	624772	YLR259C	1	-
3271	chrXII	625372	625467	YLR260W	1	+
3272	chrXII	628583	628655	YLR262C	1	-
3273	chrXII	629346	629443	YLR262C-A	1	-
3274	chrXII	629883	630005	YLR263W	1	+
3275	chrXII	632734	632795	YLR264W	1	+
3276	chrXII	637415	637431	YLR266C	1	-
3277	chrXII	637770	637875	YLR267W	1	+
3278	chrXII	639789	639831	YLR268W	1	+
3279	chrXII	640723	640800	YLR270W	1	+
3280	chrXII	642402	642491	YLR271W	1	+
3281	chrXII	64345	64365	YLL040C	1	-
3282	chrXII	646927	646965	YLR272C	1	-
3283	chrXII	651078	651432	YLR273C	1	-
3284	chrXII	651543	651587	YLR274W	1	+
3285	chrXII	654352	654364	YLR275W	1	+
3286	chrXII	656920	656959	YLR276C	1	-
3287	chrXII	65807	65974	YLL039C	1	-
3288	chrXII	659621	659637	YLR277C	1	-
3289	chrXII	664059	664104	YLR278C	1	-
3290	chrXII	664930	664988	YLR281C	1	-
3291	chrXII	665086	665159	YLR283W	1	+
3292	chrXII	667010	667126	YLR284C	1	-
3293	chrXII	667277	667329	YLR285W	1	+
3294	chrXII	670296	670319	YLR286C	1	-
3295	chrXII	67154	67173	YLL038C	1	-
3296	chrXII	672057	672113	YLR287C	1	-
3297	chrXII	674771	674884	YLR288C	1	-
3298	chrXII	674950	674995	YLR289W	1	+
3299	chrXII	677838	677937	YLR290C	1	-
3300	chrXII	679408	679478	YLR291C	1	-
3301	chrXII	680289	680362	YLR292C	1	-
3302	chrXII	681368	681438	YLR293C	1	-
3303	chrXII	682266	682407	YLR295C	1	-
3304	chrXII	683746	683880	YLR297W	1	+
3305	chrXII	685333	685373	YLR298C	1	-
3306	chrXII	685784	685912	YLR299W	1	+
3307	chrXII	68868	68910	YLL036C	1	-
3308	chrXII	688722	688784	YLR300W	1	+
3309	chrXII	690643	690762	YLR301W	1	+
3310	chrXII	691985	692103	YLR303W	1	+
3311	chrXII	697128	697230	YLR304C	1	-
3312	chrXII	703473	703495	YLR305C	1	-
3313	chrXII	703649	703665	YLR306W	1	+
3314	chrXII	705106	705168	YLR307W	1	+
3315	chrXII	706628	706909	YLR307C-A	1	-
3316	chrXII	707407	707483	YLR308W	1	+
3317	chrXII	711358	711403	YLR309C	1	-
3318	chrXII	716704	716737	YLR310C	1	-
3319	chrXII	718414	718602	YLR312C	1	-
3320	chrXII	719008	719061	YLR312W-A	1	+
3321	chrXII	721936	721976	YLR313C	1	-
3322	chrXII	723724	723783	YLR314C	1	-
3323	chrXII	724305	724371	YLR315W	1	+
3324	chrXII	726094	726145	YLR318W	1	+
3325	chrXII	731284	731329	YLR319C	1	-
3326	chrXII	731457	731498	YLR320W	1	+
3327	chrXII	737438	737492	YLR321C	1	-
3328	chrXII	73788	73805	YLL034C	1	-
3329	chrXII	738495	738593	YLR323C	1	-
3330	chrXII	738702	738771	YLR324W	1	+
3331	chrXII	73989	74029	YLL033W	1	+
3332	chrXII	740950	741042	YLR325C	1	-
3333	chrXII	741573	741725	YLR326W	1	+
3334	chrXII	742928	743081	YLR327C	1	-
3335	chrXII	744368	744369	YLR328W	1	+
3336	chrXII	745901	746020	YLR329W	1	+
3337	chrXII	747164	747221	YLR330W	1	+
3338	chrXII	749673	749856	YLR332W	1	+
3339	chrXII	761421	761422	YLR333C	1	-
3340	chrXII	762826	762929	YLR335W	1	+
3341	chrXII	767930	767970	YLR336C	1	-
3342	chrXII	770627	770709	YLR337C	1	-
3343	chrXII	771312	771373	YLR340W	1	+
3344	chrXII	77411	77475	YLL032C	1	-
3345	chrXII	775231	775250	YLR342W	1	+
3346	chrXII	781499	781541	YLR343W	1	+
3347	chrXII	784751	784803	YLR344W	1	+
3348	chrXII	785912	786010	YLR345W	1	+
3349	chrXII	788132	788314	YLR346C	1	-
3350	chrXII	792009	792105	YLR347C	1	-
3351	chrXII	793332	793472	YLR348C	1	-
3352	chrXII	794095	794220	YLR350W	1	+
3353	chrXII	795824	795904	YLR351C	1	-
3354	chrXII	796411	796494	YLR352W	1	+
3355	chrXII	802813	802937	YLR354C	1	-
3356	chrXII	804741	804891	YLR355C	1	-
3357	chrXII	805716	805812	YLR356W	1	+
3358	chrXII	806751	806776	YLR357W	1	+
3359	chrXII	80873	80888	YLL031C	1	-
3360	chrXII	809618	809710	YLR359W	1	+
3361	chrXII	814630	814669	YLR361C	1	-
3362	chrXII	815156	815209	YLR361C-A	1	-
3363	chrXII	815279	815336	YLR362W	1	+
3364	chrXII	818682	818743	YLR363C	1	-
3365	chrXII	818911	818940	YLR363W-A	1	+
3366	chrXII	81923	81973	YLL029W	1	+
3367	chrXII	819441	819543	YLR364W	1	+
3368	chrXII	822955	822976	YLR368W	1	+
3369	chrXII	824964	825019	YLR369W	1	+
3370	chrXII	827746	827802	YLR370C	1	-
3371	chrXII	828000	828014	YLR371W	1	+
3372	chrXII	832636	832784	YLR372W	1	+
3373	chrXII	836837	836898	YLR373C	1	-
3374	chrXII	837089	837169	YLR375W	1	+
3375	chrXII	839069	839102	YLR376C	1	-
3376	chrXII	840302	840422	YLR377C	1	-
3377	chrXII	842834	842956	YLR378C	1	-
3378	chrXII	843551	843722	YLR380W	1	+
3379	chrXII	845107	845148	YLR381W	1	+
3380	chrXII	850280	850289	YLR382C	1	-
3381	chrXII	850646	850669	YLR383W	1	+
3382	chrXII	85272	85317	YLL028W	1	+
3383	chrXII	858856	858883	YLR385C	1	-
3384	chrXII	859020	859083	YLR386W	1	+
3385	chrXII	863145	863239	YLR387C	1	-
3386	chrXII	864099	864100	YLR388W	1	+
3387	chrXII	868067	868185	YLR389C	1	-
3388	chrXII	868306	868347	YLR390W	1	+
3389	chrXII	869088	869179	YLR390W-A	1	+
3390	chrXII	871867	871984	YLR392C	1	-
3391	chrXII	872451	872520	YLR393W	1	+
3392	chrXII	875393	875540	YLR395C	1	-
3393	chrXII	877792	877822	YLR396C	1	-
3394	chrXII	87800	88018	YLL027W	1	+
3395	chrXII	880349	880379	YLR397C	1	-
3396	chrXII	884501	884514	YLR398C	1	-
3397	chrXII	887080	887129	YLR399C	1	-
3398	chrXII	889944	889962	YLR401C	1	-
3399	chrXII	89068	89275	YLL026W	1	+
3400	chrXII	894152	894217	YLR404W	1	+
3401	chrXII	895227	895250	YLR405W	1	+
3402	chrXII	898147	898254	YLR407W	1	+
3403	chrXII	899639	899681	YLR408C	1	-
3404	chrXII	902910	902944	YLR410W	1	+
3405	chrXII	906602	906704	YLR411W	1	+
3406	chrXII	907796	907853	YLR412W	1	+
3407	chrXII	910563	910575	YLR413W	1	+
3408	chrXII	913704	913824	YLR414C	1	-
3409	chrXII	914374	914437	YLR417W	1	+
3410	chrXII	917585	917666	YLR418C	1	-
3411	chrXII	917831	917849	YLR419W	1	+
3412	chrXII	923482	923568	YLR420W	1	+
3413	chrXII	925344	925438	YLR421C	1	-
3414	chrXII	925573	925597	YLR422W	1	+
3415	chrXII	932988	933036	YLR423C	1	-
3416	chrXII	933135	933177	YLR424W	1	+
3417	chrXII	937554	937571	YLR425W	1	+
3418	chrXII	941878	941903	YLR426W	1	+
3419	chrXII	943153	943209	YLR427W	1	+
3420	chrXII	945571	945614	YLR429W	1	+
3421	chrXII	947951	948012	YLR430W	1	+
3422	chrXII	956637	956719	YLR431C	1	-
3423	chrXII	957248	957327	YLR432W	1	+
3424	chrXII	960953	961007	YLR433C	1	-
3425	chrXII	961121	961162	YLR435W	1	+
3426	chrXII	966110	966177	YLR436C	1	-
3427	chrXII	966712	966940	YLR437C	1	-
3428	chrXII	967276	967374	YLR438W	1	+
3429	chrXII	969033	969115	YLR438C-A	1	-
3430	chrXII	969249	969326	YLR439W	1	+
3431	chrXII	972549	972650	YLR440C	1	-
3432	chrXII	973763	973860	YLR441C	1	-
3433	chrXII	977121	977168	YLR442C	1	-
3434	chrXII	977295	977382	YLR443W	1	+
3435	chrXII	978956	979055	YLR445W	1	+
3436	chrXII	979964	980079	YLR446W	1	+
3437	chrXII	98133	98254	YLL024C	1	-
3438	chrXII	982761	982807	YLR447C	1	-
3439	chrXII	983595	983676	YLR448W	1	+
3440	chrXII	985614	985656	YLR449W	1	+
3441	chrXII	987461	987486	YLR450W	1	+
3442	chrXII	990833	990874	YLR451W	1	+
3443	chrXII	99470	99547	YLL023C	1	-
3444	chrXII	9959	9999	YGL263W	1	+
3445	chrXII	997887	997909	YLR453C	1	-
3446	chrXII	998714	998752	YLR454W	1	+
3447	chrXIII	103248	103286	YML080W	1	+
3448	chrXIII	104775	104844	YML079W	1	+
3449	chrXIII	105539	105587	YML078W	1	+
3450	chrXIII	106396	106451	YML077W	1	+
3451	chrXIII	109932	110024	YML076C	1	-
3452	chrXIII	11221	11428	YML128C	1	-
3453	chrXIII	113550	113719	YML075C	1	-
3454	chrXIII	11563	11648	YML127W	1	+
3455	chrXIII	115912	115975	YML074C	1	-
3456	chrXIII	118766	118809	YML073C	1	-
3457	chrXIII	124025	124163	YML072C	1	-
3458	chrXIII	126101	126215	YML071C	1	-
3459	chrXIII	127850	127933	YML070W	1	+
3460	chrXIII	129898	129973	YML069W	1	+
3461	chrXIII	131940	131994	YML068W	1	+
3462	chrXIII	134719	134755	YML067C	1	-
3463	chrXIII	136572	136680	YML065W	1	+
3464	chrXIII	140368	140486	YML064C	1	-
3465	chrXIII	140869	140966	YML063W	1	+
3466	chrXIII	143175	143227	YML062C	1	-
3467	chrXIII	146129	146186	YML061C	1	-
3468	chrXIII	146279	146324	YML060W	1	+
3469	chrXIII	152782	152810	YML059C	1	-
3470	chrXIII	153194	153197	YML058W-A	1	+
3471	chrXIII	153800	153909	YML058W	1	+
3472	chrXIII	154559	154679	YML057W	1	+
3473	chrXIII	158761	158850	YML056C	1	-
3474	chrXIII	159206	159277	YML055W	1	+
3475	chrXIII	161812	161924	YML054C	1	-
3476	chrXIII	16255	16336	YML125C	1	-
3477	chrXIII	163907	164003	YML053C	1	-
3478	chrXIII	164465	164548	YML052W	1	+
3479	chrXIII	165653	165740	YML051W	1	+
3480	chrXIII	167254	167303	YML050W	1	+
3481	chrXIII	172490	172561	YML048W	1	+
3482	chrXIII	172670	172679	YML049C	1	-
3483	chrXIII	175453	175485	YML046W	1	+
3484	chrXIII	180818	181030	YML042W	1	+
3485	chrXIII	18279	18292	YML124C	1	-
3486	chrXIII	183964	184001	YML041C	1	-
3487	chrXIII	186781	186933	YML038C	1	-
3488	chrXIII	188107	188134	YML037C	1	-
3489	chrXIII	188221	188278	YML036W	1	+
3490	chrXIII	191640	191724	YML035C	1	-
3491	chrXIII	192050	192139	YML034W	1	+
3492	chrXIII	196793	196833	YML031W	1	+
3493	chrXIII	199023	199087	YML030W	1	+
3494	chrXIII	199904	200007	YML029W	1	+
3495	chrXIII	202671	202796	YML028W	1	+
3496	chrXIII	203973	203994	YML027W	1	+
3497	chrXIII	20413	20414	YML123C	1	-
3498	chrXIII	208046	208085	YML025C	1	-
3499	chrXIII	208487	208520	YML024W	1	+
3500	chrXIII	211354	211387	YML023C	1	-
3501	chrXIII	211521	211575	YML022W	1	+
3502	chrXIII	213426	213502	YML021C	1	-
3503	chrXIII	213612	213655	YML020W	1	+
3504	chrXIII	21370	21462	YML121W	1	+
3505	chrXIII	216072	216115	YML019W	1	+
3506	chrXIII	218703	218769	YML018C	1	-
3507	chrXIII	224424	224461	YML016C	1	-
3508	chrXIII	225681	225778	YML015C	1	-
3509	chrXIII	225821	225866	YML014W	1	+
3510	chrXIII	226752	226789	YML013W	1	+
3511	chrXIII	228650	228762	YML012W	1	+
3512	chrXIII	230056	230135	YML011C	1	-
3513	chrXIII	230264	230312	YML010W	1	+
3514	chrXIII	234186	234206	YML009C	1	-
3515	chrXIII	235628	235928	YML008C	1	-
3516	chrXIII	236269	236416	YML007W	1	+
3517	chrXIII	241209	241289	YML006C	1	-
3518	chrXIII	243195	243199	YML005W	1	+
3519	chrXIII	24404	24472	YML120C	1	-
3520	chrXIII	245636	245740	YML004C	1	-
3521	chrXIII	246409	246482	YML002W	1	+
3522	chrXIII	250046	250093	YML001W	1	+
3523	chrXIII	25062	25166	YML119W	1	+
3524	chrXIII	254154	254237	YMR001C	1	-
3525	chrXIII	255052	255186	YMR002W	1	+
3526	chrXIII	256043	256070	YMR003W	1	+
3527	chrXIII	256885	256944	YMR004W	1	+
3528	chrXIII	258904	259015	YMR005W	1	+
3529	chrXIII	262691	262807	YMR006C	1	-
3530	chrXIII	265642	265806	YMR008C	1	-
3531	chrXIII	267047	267100	YMR009W	1	+
3532	chrXIII	26765	26915	YML118W	1	+
3533	chrXIII	267838	267906	YMR010W	1	+
3534	chrXIII	270931	271091	YMR011W	1	+
3535	chrXIII	274018	274065	YMR012W	1	+
3536	chrXIII	279773	279832	YMR013C	1	-
3537	chrXIII	281854	281872	YMR014W	1	+
3538	chrXIII	285540	285689	YMR015C	1	-
3539	chrXIII	28665	28742	YML117W	1	+
3540	chrXIII	288617	288709	YMR016C	1	-
3541	chrXIII	290320	290383	YMR017W	1	+
3542	chrXIII	293161	293319	YMR018W	1	+
3543	chrXIII	298240	298352	YMR020W	1	+
3544	chrXIII	301427	301476	YMR021C	1	-
3545	chrXIII	301590	301706	YMR022W	1	+
3546	chrXIII	304001	304081	YMR023C	1	-
3547	chrXIII	305208	305245	YMR024W	1	+
3548	chrXIII	306587	306638	YMR025W	1	+
3549	chrXIII	308843	308893	YMR026C	1	-
3550	chrXIII	309113	309191	YMR027W	1	+
3551	chrXIII	310752	310823	YMR028W	1	+
3552	chrXIII	313576	313648	YMR029C	1	-
3553	chrXIII	314098	314155	YMR030W	1	+
3554	chrXIII	318100	318231	YMR031C	1	-
3555	chrXIII	318522	318567	YMR032W	1	+
3556	chrXIII	321081	321101	YMR033W	1	+
3557	chrXIII	324155	324291	YMR034C	1	-
3558	chrXIII	324443	324484	YMR035W	1	+
3559	chrXIII	32631	32690	YML116W	1	+
3560	chrXIII	326878	326992	YMR036C	1	-
3561	chrXIII	331598	331660	YMR038C	1	-
3562	chrXIII	332839	333068	YMR039C	1	-
3563	chrXIII	333629	333725	YMR040W	1	+
3564	chrXIII	335332	335434	YMR041C	1	-
3565	chrXIII	335846	335943	YMR042W	1	+
3566	chrXIII	337133	337205	YMR043W	1	+
3567	chrXIII	338672	338721	YMR044W	1	+
3568	chrXIII	344201	344225	YMR047C	1	-
3569	chrXIII	344380	344414	YMR048W	1	+
3570	chrXIII	347946	347975	YMR049C	1	-
3571	chrXIII	351373	351462	YMR052W	1	+
3572	chrXIII	354689	354758	YMR053C	1	-
3573	chrXIII	354892	354958	YMR054W	1	+
3574	chrXIII	358829	358882	YMR055C	1	-
3575	chrXIII	359705	360178	YMR056C	1	-
3576	chrXIII	360559	360583	YMR058W	1	+
3577	chrXIII	362834	362890	YMR059W	1	+
3578	chrXIII	36400	36443	YML115C	1	-
3579	chrXIII	364327	364351	YMR060C	1	-
3580	chrXIII	364525	364551	YMR061W	1	+
3581	chrXIII	368180	368276	YMR062C	1	-
3582	chrXIII	368816	368843	YMR063W	1	+
3583	chrXIII	373324	373353	YMR066W	1	+
3584	chrXIII	377381	377455	YMR067C	1	-
3585	chrXIII	378072	378111	YMR068W	1	+
3586	chrXIII	380734	380755	YMR070W	1	+
3587	chrXIII	38149	38192	YML114C	1	-
3588	chrXIII	383077	383178	YMR071C	1	-
3589	chrXIII	383268	383376	YMR072W	1	+
3590	chrXIII	384646	384722	YMR073C	1	-
3591	chrXIII	385239	385278	YMR074C	1	-
3592	chrXIII	38537	38593	YML113W	1	+
3593	chrXIII	385534	385607	YMR075W	1	+
3594	chrXIII	391838	391899	YMR076C	1	-
3595	chrXIII	394208	394280	YMR077C	1	-
3596	chrXIII	39539	39629	YML112W	1	+
3597	chrXIII	396771	396799	YMR078C	1	-
3598	chrXIII	396971	396997	YMR079W	1	+
3599	chrXIII	401714	401770	YMR080C	1	-
3600	chrXIII	403160	403365	YMR081C	1	-
3601	chrXIII	406649	406833	YMR083W	1	+
3602	chrXIII	408621	408651	YMR085W	1	+
3603	chrXIII	411130	411221	YMR086W	1	+
3604	chrXIII	41353	41396	YML111W	1	+
3605	chrXIII	414498	414571	YMR087W	1	+
3606	chrXIII	417138	417171	YMR088C	1	-
3607	chrXIII	420302	420378	YMR089C	1	-
3608	chrXIII	421161	421275	YMR090W	1	+
3609	chrXIII	423401	423477	YMR091C	1	-
3610	chrXIII	425527	425601	YMR092C	1	-
3611	chrXIII	425983	426034	YMR093W	1	+
3612	chrXIII	427811	427845	YMR094W	1	+
3613	chrXIII	429944	430161	YMR095C	1	-
3614	chrXIII	430387	430432	YMR096W	1	+
3615	chrXIII	432561	432620	YMR097C	1	-
3616	chrXIII	434663	434718	YMR098C	1	-
3617	chrXIII	437192	437257	YMR099C	1	-
3618	chrXIII	438263	438436	YMR100W	1	+
3619	chrXIII	441667	441922	YMR101C	1	-
3620	chrXIII	444834	444884	YMR102C	1	-
3621	chrXIII	447818	447908	YMR104C	1	-
3622	chrXIII	450009	450126	YMR105C	1	-
3623	chrXIII	452584	452594	YMR106C	1	-
3624	chrXIII	45549	45596	YML110C	1	-
3625	chrXIII	455628	455773	YMR107W	1	+
3626	chrXIII	456458	456834	YMR108W	1	+
3627	chrXIII	459212	459252	YMR109W	1	+
3628	chrXIII	46132	46205	YML109W	1	+
3629	chrXIII	464659	464745	YMR110C	1	-
3630	chrXIII	466564	466610	YMR111C	1	-
3631	chrXIII	467082	467336	YMR112C	1	-
3632	chrXIII	467596	467641	YMR113W	1	+
3633	chrXIII	470140	470213	YMR114C	1	-
3634	chrXIII	470309	470373	YMR115W	1	+
3635	chrXIII	4729	4757	YML131W	1	+
3636	chrXIII	473386	473492	YMR116C	1	-
3637	chrXIII	474591	474622	YMR117C	1	-
3638	chrXIII	475437	475506	YMR118C	1	-
3639	chrXIII	477748	477841	YMR119W	1	+
3640	chrXIII	481954	482078	YMR120C	1	-
3641	chrXIII	482957	483065	YMR121C	1	-
3642	chrXIII	483825	483964	YMR122W-A	1	+
3643	chrXIII	486314	486380	YMR123W	1	+
3644	chrXIII	487215	487237	YMR124W	1	+
3645	chrXIII	490234	490280	YMR125W	1	+
3646	chrXIII	49299	49373	YML108W	1	+
3647	chrXIII	494770	494821	YMR126C	1	-
3648	chrXIII	496213	496248	YMR127C	1	-
3649	chrXIII	496434	496463	YMR128W	1	+
3650	chrXIII	500533	500583	YMR129W	1	+
3651	chrXIII	504685	504906	YMR130W	1	+
3652	chrXIII	507519	507540	YMR131C	1	-
3653	chrXIII	508395	508463	YMR132C	1	-
3654	chrXIII	508912	509040	YMR133W	1	+
3655	chrXIII	51038	51152	YML106W	1	+
3656	chrXIII	512759	512893	YMR135C	1	-
3657	chrXIII	513771	514015	YMR136W	1	+
3658	chrXIII	517779	517843	YMR137C	1	-
3659	chrXIII	517917	517952	YMR138W	1	+
3660	chrXIII	518650	518821	YMR139W	1	+
3661	chrXIII	520438	520478	YMR140W	1	+
3662	chrXIII	524030	524053	YMR142C	1	-
3663	chrXIII	524643	524703	YMR143W	1	+
3664	chrXIII	525985	526186	YMR144W	1	+
3665	chrXIII	529278	529489	YMR145C	1	-
3666	chrXIII	531333	531436	YMR146C	1	-
3667	chrXIII	531894	531995	YMR147W	1	+
3668	chrXIII	53274	53341	YML105C	1	-
3669	chrXIII	532801	532976	YMR148W	1	+
3670	chrXIII	533674	533774	YMR149W	1	+
3671	chrXIII	535343	535392	YMR150C	1	-
3672	chrXIII	535810	535888	YMR152W	1	+
3673	chrXIII	537160	537222	YMR153W	1	+
3674	chrXIII	541000	541032	YMR154C	1	-
3675	chrXIII	541299	541373	YMR155W	1	+
3676	chrXIII	543757	543858	YMR156C	1	-
3677	chrXIII	544833	544882	YMR157C	1	-
3678	chrXIII	544983	545033	YMR158W	1	+
3679	chrXIII	547787	547846	YMR160W	1	+
3680	chrXIII	550451	550566	YMR161W	1	+
3681	chrXIII	556868	556886	YMR162C	1	-
3682	chrXIII	559318	559353	YMR163C	1	-
3683	chrXIII	562337	562464	YMR164C	1	-
3684	chrXIII	565481	565567	YMR165C	1	-
3685	chrXIII	567287	567318	YMR166C	1	-
3686	chrXIII	567629	567657	YMR167W	1	+
3687	chrXIII	56847	56963	YML104C	1	-
3688	chrXIII	571913	571992	YMR168C	1	-
3689	chrXIII	573673	573731	YMR169C	1	-
3690	chrXIII	575861	576114	YMR170C	1	-
3691	chrXIII	578452	578548	YMR171C	1	-
3692	chrXIII	581279	581416	YMR173W	1	+
3693	chrXIII	583301	583521	YMR174C	1	-
3694	chrXIII	583585	584179	YMR175W	1	+
3695	chrXIII	584734	584748	YMR176W	1	+
3696	chrXIII	589603	589604	YMR177W	1	+
3697	chrXIII	591537	591579	YMR178W	1	+
