parent	uorf_number	positions	length	rate
YKL149C	9	0, 3, 14, 106, 414, 442, 461, 476, 494	501	0.05389221556886228
YKL148C	4	6, 100, 172, 304	501	0.023952095808383235
YKL146W	6	7, 79, 252, 319, 434, 452	501	0.03592814371257485
YKL145W	10	172, 186, 202, 242, 274, 290, 323, 336, 360, 490	501	0.059880239520958084
YKL144C	8	4, 67, 192, 205, 347, 367, 458, 472	501	0.04790419161676647
YKL143W	10	41, 59, 171, 198, 268, 299, 359, 380, 444, 464	501	0.059880239520958084
YKL142W	9	17, 24, 114, 227, 232, 268, 286, 294, 329	501	0.05389221556886228
YKL141W	9	37, 51, 60, 71, 186, 195, 223, 449, 464	501	0.05389221556886228
YKL140W	5	65, 109, 233, 307, 356	501	0.029940119760479042
YKL139W	12	7, 19, 103, 130, 146, 155, 223, 265, 410, 462, 467, 477	501	0.0718562874251497
YKL138C-A	8	11, 45, 129, 249, 331, 364, 390, 450	501	0.04790419161676647
YKL138C	4	185, 261, 312, 370	501	0.023952095808383235
YKL137W	8	24, 83, 152, 199, 216, 264, 398, 456	501	0.04790419161676647
YKL135C	14	2, 33, 60, 71, 81, 88, 110, 115, 296, 313, 319, 376, 413, 421	501	0.08383233532934131
YKL134C	14	83, 109, 121, 244, 257, 299, 357, 365, 375, 395, 420, 468, 471, 494	501	0.08383233532934131
YKL133C	6	21, 37, 118, 144, 281, 488	501	0.03592814371257485
YKL132C	13	10, 18, 132, 165, 181, 186, 281, 329, 410, 422, 449, 469, 484	501	0.07784431137724551
YKL130C	14	163, 185, 188, 194, 200, 206, 209, 212, 215, 231, 243, 262, 276, 411	501	0.08383233532934131
YKL129C	7	34, 40, 52, 56, 139, 201, 295	501	0.041916167664670656
YKL128C	6	63, 100, 267, 364, 378, 469	501	0.03592814371257485
YKL127W	12	5, 70, 126, 186, 222, 229, 233, 274, 303, 326, 329, 403	501	0.0718562874251497
YKL126W	7	7, 52, 148, 291, 315, 328, 455	501	0.041916167664670656
YKL124W	9	11, 46, 89, 98, 107, 143, 160, 194, 213	501	0.05389221556886228
YKL121W	12	3, 21, 30, 97, 141, 193, 242, 304, 322, 397, 414, 435	501	0.0718562874251497
YKL120W	10	91, 114, 162, 211, 225, 264, 409, 436, 446, 479	501	0.059880239520958084
YKL119C	13	32, 55, 121, 124, 159, 171, 199, 203, 244, 336, 419, 443, 480	501	0.07784431137724551
YKL117W	6	146, 247, 366, 423, 448, 458	501	0.03592814371257485
YKL116C	10	12, 76, 199, 216, 248, 315, 337, 381, 448, 493	501	0.059880239520958084
YKL114C	9	1, 23, 62, 67, 154, 269, 321, 449, 475	501	0.05389221556886228
YKL113C	10	13, 19, 129, 216, 252, 382, 423, 435, 445, 472	501	0.059880239520958084
YKL112W	7	19, 23, 45, 99, 190, 199, 480	501	0.041916167664670656
YKL110C	11	134, 197, 253, 278, 296, 335, 338, 400, 412, 426, 461	501	0.0658682634730539
YKL109W	7	29, 166, 271, 299, 335, 368, 417	501	0.041916167664670656
YKL108W	11	11, 54, 83, 90, 187, 190, 196, 237, 250, 439, 463	501	0.0658682634730539
YKL107W	9	36, 171, 178, 199, 271, 287, 326, 377, 467	501	0.05389221556886228
YKL106W	14	13, 46, 63, 131, 191, 206, 224, 233, 242, 263, 307, 324, 339, 375	501	0.08383233532934131
YKL105C	7	16, 162, 188, 234, 284, 404, 452	501	0.041916167664670656
YKL104C	5	29, 164, 180, 205, 372	501	0.029940119760479042
YKL103C	7	19, 44, 130, 166, 284, 320, 357	501	0.041916167664670656
YKL101W	8	13, 44, 91, 99, 119, 226, 250, 309	501	0.04790419161676647
YKL100C	6	63, 162, 166, 239, 327, 438	501	0.03592814371257485
YKL099C	10	6, 32, 238, 260, 335, 401, 414, 427, 435, 476	501	0.059880239520958084
YKL098W	9	51, 60, 162, 216, 237, 310, 315, 379, 457	501	0.05389221556886228
YKL096W-A	3	111, 185, 357	501	0.017964071856287425
YKL096W	2	137, 350	501	0.011976047904191617
YKL095W	12	137, 182, 208, 272, 306, 328, 335, 340, 397, 457, 484, 494	501	0.0718562874251497
YKL094W	9	27, 45, 94, 169, 284, 320, 323, 333, 448	501	0.05389221556886228
YKL093W	10	10, 15, 23, 128, 270, 371, 374, 380, 397, 491	501	0.059880239520958084
YKL092C	10	15, 60, 69, 181, 211, 320, 359, 375, 404, 469	501	0.059880239520958084
YKL091C	8	28, 37, 268, 289, 314, 330, 342, 397	501	0.04790419161676647
YKL090W	10	61, 126, 130, 171, 226, 299, 334, 344, 407, 469	501	0.059880239520958084
YKL089W	6	61, 169, 445, 451, 461, 465	501	0.03592814371257485
YKL088W	13	106, 189, 192, 203, 243, 292, 295, 312, 316, 321, 368, 390, 426	501	0.07784431137724551
YKL087C	10	43, 63, 252, 290, 329, 342, 430, 458, 469, 472	501	0.059880239520958084
YKL086W	11	1, 76, 91, 166, 183, 225, 230, 368, 460, 465, 474	501	0.0658682634730539
YKL085W	3	99, 131, 407	501	0.017964071856287425
YKL084W	18	20, 73, 84, 226, 318, 373, 399, 405, 408, 411, 417, 420, 423, 426, 429, 435, 438, 482	501	0.10778443113772455
YKL082C	14	52, 86, 90, 101, 129, 188, 205, 225, 230, 317, 414, 471, 476, 487	501	0.08383233532934131
YKL081W	3	94, 339, 356	501	0.017964071856287425
YKL080W	7	115, 149, 167, 278, 369, 386, 458	501	0.041916167664670656
YKL079W	13	50, 70, 94, 102, 154, 178, 192, 310, 324, 346, 355, 410, 444	501	0.07784431137724551
YKL078W	14	16, 40, 114, 321, 324, 352, 366, 412, 425, 458, 463, 468, 476, 485	501	0.08383233532934131
YKL077W	14	8, 32, 45, 66, 75, 97, 120, 208, 251, 260, 283, 303, 313, 423	501	0.08383233532934131
YKL075C	8	42, 112, 215, 273, 290, 293, 317, 365	501	0.04790419161676647
YKL074C	8	5, 161, 286, 294, 317, 363, 444, 463	501	0.04790419161676647
YKL073W	6	3, 25, 87, 106, 169, 357	501	0.03592814371257485
YKL072W	10	83, 137, 185, 188, 327, 342, 399, 420, 450, 474	501	0.059880239520958084
YKL071W	7	128, 263, 271, 282, 319, 344, 489	501	0.041916167664670656
YKL069W	10	55, 68, 111, 261, 315, 328, 406, 414, 417, 433	501	0.059880239520958084
YKL068W-A	10	104, 154, 167, 193, 347, 396, 405, 440, 447, 491	501	0.059880239520958084
YKL068W	10	60, 64, 79, 176, 274, 364, 372, 455, 475, 494	501	0.059880239520958084
YKL067W	9	44, 73, 106, 175, 182, 194, 251, 267, 388	501	0.05389221556886228
YKL065W-A	10	20, 31, 41, 48, 158, 203, 246, 278, 295, 385	501	0.059880239520958084
YKL065C	7	67, 74, 99, 303, 321, 338, 413	501	0.041916167664670656
YKL064W	7	56, 153, 178, 195, 323, 356, 465	501	0.041916167664670656
YKL063C	7	130, 181, 185, 279, 321, 357, 386	501	0.041916167664670656
YKL062W	10	24, 49, 74, 270, 315, 324, 337, 341, 376, 429	501	0.059880239520958084
YKL061W	4	14, 19, 290, 301	501	0.023952095808383235
YKL060C	8	18, 41, 50, 187, 197, 229, 361, 368	501	0.04790419161676647
YKL059C	14	7, 21, 44, 81, 161, 256, 260, 289, 315, 377, 390, 443, 446, 480	501	0.08383233532934131
YKL058W	13	23, 61, 67, 97, 158, 192, 278, 295, 305, 323, 332, 358, 474	501	0.07784431137724551
YKL057C	11	14, 24, 29, 38, 57, 189, 195, 314, 352, 400, 462	501	0.0658682634730539
YKL056C	6	11, 44, 181, 193, 375, 435	501	0.03592814371257485
YKL055C	14	18, 106, 121, 195, 212, 245, 262, 292, 295, 358, 411, 474, 483, 494	501	0.08383233532934131
YKL054C	9	33, 51, 128, 156, 180, 196, 226, 232, 344	501	0.05389221556886228
YKL053C-A	13	9, 21, 24, 33, 113, 143, 162, 198, 267, 288, 387, 409, 474	501	0.07784431137724551
YKL052C	6	135, 151, 231, 238, 298, 484	501	0.03592814371257485
YKL051W	6	11, 112, 183, 319, 323, 395	501	0.03592814371257485
YKL050C	14	44, 64, 76, 187, 273, 326, 405, 408, 415, 418, 430, 444, 468, 480	501	0.08383233532934131
YKL049C	8	51, 81, 95, 108, 150, 159, 185, 356	501	0.04790419161676647
YKL048C	12	123, 141, 162, 315, 350, 353, 372, 392, 427, 430, 452, 472	501	0.0718562874251497
YKL047W	11	7, 94, 100, 150, 169, 190, 221, 266, 399, 409, 456	501	0.0658682634730539
YKL046C	15	58, 90, 159, 189, 211, 214, 221, 233, 297, 326, 338, 443, 465, 468, 492	501	0.08982035928143713
YKL045W	5	12, 100, 150, 201, 275	501	0.029940119760479042
YKL043W	7	66, 111, 229, 295, 342, 357, 410	501	0.041916167664670656
YKL042W	6	45, 306, 354, 357, 372, 393	501	0.03592814371257485
YKL041W	12	13, 16, 42, 297, 329, 336, 359, 405, 410, 429, 448, 496	501	0.0718562874251497
YKL040C	5	72, 123, 131, 138, 263	501	0.029940119760479042
YKL039W	10	62, 67, 88, 110, 125, 185, 219, 229, 257, 301	501	0.059880239520958084
YKL038W	9	24, 146, 205, 212, 253, 331, 356, 402, 427	501	0.05389221556886228
YKL035W	3	45, 54, 438	501	0.017964071856287425
YKL034W	6	29, 110, 233, 267, 297, 338	501	0.03592814371257485
YKL033W-A	8	2, 6, 13, 72, 123, 140, 279, 392	501	0.04790419161676647
YKL033W	10	48, 78, 99, 171, 245, 255, 322, 353, 395, 453	501	0.059880239520958084
YKL032C	8	3, 13, 83, 135, 143, 232, 248, 337	501	0.04790419161676647
YKL029C	6	138, 294, 335, 406, 434, 489	501	0.03592814371257485
YKL028W	11	11, 32, 98, 105, 165, 220, 242, 270, 278, 319, 476	501	0.0658682634730539
YKL027W	26	1, 6, 10, 19, 37, 49, 133, 157, 202, 205, 211, 214, 217, 220, 223, 226, 229, 232, 235, 238, 243, 271, 312, 383, 422, 463	501	0.15568862275449102
YKL026C	11	55, 85, 99, 112, 122, 139, 162, 178, 272, 339, 468	501	0.0658682634730539
YKL025C	10	59, 105, 158, 228, 329, 357, 365, 432, 457, 477	501	0.059880239520958084
YKL020C	12	48, 94, 189, 212, 272, 308, 320, 323, 465, 476, 484, 495	501	0.0718562874251497
YKL019W	9	7, 127, 153, 172, 223, 276, 298, 317, 331	501	0.05389221556886228
YKL018C-A	9	47, 234, 283, 314, 339, 421, 441, 452, 477	501	0.05389221556886228
YKL018W	7	6, 91, 182, 195, 326, 428, 469	501	0.041916167664670656
YKL017C	11	13, 60, 154, 199, 216, 233, 274, 279, 392, 452, 462	501	0.0658682634730539
YKL016C	10	52, 92, 168, 228, 240, 264, 288, 299, 314, 368	501	0.059880239520958084
YKL015W	7	139, 184, 361, 381, 412, 438, 462	501	0.041916167664670656
YKL013C	4	7, 23, 284, 349	501	0.023952095808383235
YKL012W	6	10, 118, 264, 421, 442, 466	501	0.03592814371257485
YKL011C	10	6, 42, 141, 150, 185, 190, 236, 327, 360, 364	501	0.059880239520958084
YKL010C	7	9, 63, 106, 236, 261, 278, 406	501	0.041916167664670656
YKL009W	9	14, 62, 125, 168, 193, 289, 327, 416, 421	501	0.05389221556886228
YKL008C	3	39, 70, 203	501	0.017964071856287425
YKL007W	10	46, 143, 156, 168, 195, 204, 235, 350, 375, 396	501	0.059880239520958084
YKL006C-A	14	28, 45, 48, 92, 101, 198, 225, 246, 263, 324, 349, 366, 377, 435	501	0.08383233532934131
YKL006W	3	66, 150, 209	501	0.017964071856287425
YKL004W	4	311, 353, 358, 413	501	0.023952095808383235
YKL003C	6	140, 155, 279, 348, 383, 455	501	0.03592814371257485
YKL002W	12	5, 9, 17, 72, 99, 109, 152, 158, 167, 260, 416, 496	501	0.0718562874251497
YKL001C	12	39, 43, 94, 165, 189, 231, 351, 371, 385, 399, 426, 465	501	0.0718562874251497
YKR001C	5	79, 237, 289, 342, 350	501	0.029940119760479042
YKR002W	8	50, 184, 194, 214, 287, 316, 330, 389	501	0.04790419161676647
YKR003W	10	14, 26, 32, 74, 83, 110, 134, 297, 357, 365	501	0.059880239520958084
YKR004C	9	36, 65, 105, 152, 159, 162, 391, 452, 468	501	0.05389221556886228
YKR005C	9	3, 111, 156, 168, 198, 209, 234, 237, 281	501	0.05389221556886228
YKR007W	6	177, 264, 277, 310, 351, 361	501	0.03592814371257485
YKR008W	8	97, 256, 314, 360, 374, 441, 451, 454	501	0.04790419161676647
YKR009C	3	51, 103, 407	501	0.017964071856287425
YKR010C	9	14, 74, 87, 198, 234, 295, 335, 439, 446	501	0.05389221556886228
YKR011C	11	37, 60, 149, 204, 239, 262, 287, 387, 418, 451, 465	501	0.0658682634730539
YKR013W	12	23, 90, 186, 193, 248, 260, 269, 315, 363, 368, 401, 456	501	0.0718562874251497
YKR014C	13	22, 65, 75, 133, 216, 224, 250, 271, 311, 340, 354, 462, 473	501	0.07784431137724551
YKR016W	5	58, 88, 147, 278, 313	501	0.029940119760479042
YKR017C	14	17, 54, 77, 96, 112, 116, 138, 167, 173, 196, 261, 306, 385, 466	501	0.08383233532934131
YKR018C	10	5, 30, 48, 61, 87, 128, 152, 277, 366, 477	501	0.059880239520958084
YKR019C	4	155, 360, 421, 479	501	0.023952095808383235
YKR020W	11	13, 59, 110, 132, 210, 265, 276, 301, 352, 367, 383	501	0.0658682634730539
YKR021W	5	65, 113, 231, 331, 456	501	0.029940119760479042
YKR022C	7	3, 19, 28, 168, 171, 369, 444	501	0.041916167664670656
YKR023W	11	20, 38, 81, 129, 191, 270, 280, 351, 354, 370, 394	501	0.0658682634730539
YKR024C	5	38, 320, 336, 389, 423	501	0.029940119760479042
YKR025W	10	159, 174, 291, 304, 431, 439, 443, 452, 469, 479	501	0.059880239520958084
YKR026C	16	15, 24, 29, 41, 93, 104, 131, 199, 236, 254, 275, 377, 421, 432, 453, 463	501	0.09580838323353294
YKR027W	11	23, 42, 142, 183, 217, 345, 375, 444, 448, 455, 495	501	0.0658682634730539
YKR028W	9	39, 170, 178, 198, 216, 285, 335, 356, 421	501	0.05389221556886228
YKR029C	9	66, 233, 293, 326, 382, 387, 394, 415, 459	501	0.05389221556886228
YKR030W	14	52, 58, 102, 164, 208, 220, 225, 236, 249, 253, 297, 306, 330, 379	501	0.08383233532934131
YKR031C	8	101, 114, 126, 250, 294, 305, 461, 472	501	0.04790419161676647
YKR034W	6	100, 139, 172, 189, 301, 417	501	0.03592814371257485
YKR035W-A	10	128, 222, 292, 303, 346, 426, 435, 449, 465, 470	501	0.059880239520958084
YKR037C	12	36, 63, 132, 135, 144, 163, 175, 213, 246, 304, 356, 391	501	0.0718562874251497
YKR038C	9	1, 96, 142, 279, 288, 404, 407, 444, 492	501	0.05389221556886228
YKR039W	11	3, 21, 165, 243, 255, 328, 380, 395, 416, 420, 426	501	0.0658682634730539
YKR041W	9	17, 111, 145, 224, 276, 314, 352, 420, 476	501	0.05389221556886228
YKR042W	5	130, 177, 272, 290, 452	501	0.029940119760479042
YKR043C	10	8, 59, 80, 116, 175, 195, 288, 305, 411, 449	501	0.059880239520958084
YKR044W	7	5, 105, 170, 317, 390, 399, 448	501	0.041916167664670656
YKR045C	4	131, 200, 380, 438	501	0.023952095808383235
YKR046C	14	88, 91, 94, 112, 176, 246, 268, 282, 292, 316, 328, 357, 394, 457	501	0.08383233532934131
YKR048C	7	14, 102, 201, 286, 374, 451, 462	501	0.041916167664670656
YKR049C	8	135, 170, 177, 226, 282, 343, 404, 474	501	0.04790419161676647
YKR050W	13	21, 120, 197, 233, 282, 297, 312, 324, 332, 384, 389, 439, 465	501	0.07784431137724551
YKR051W	3	40, 85, 216	501	0.017964071856287425
YKR052C	11	44, 104, 117, 138, 160, 197, 208, 248, 252, 348, 356	501	0.0658682634730539
YKR053C	7	60, 151, 232, 277, 356, 371, 447	501	0.041916167664670656
YKR054C	8	98, 120, 209, 263, 330, 339, 397, 440	501	0.04790419161676647
YKR055W	12	28, 144, 150, 157, 161, 324, 331, 352, 357, 401, 428, 475	501	0.0718562874251497
YKR056W	6	24, 38, 259, 386, 492, 496	501	0.03592814371257485
YKR057W	9	95, 116, 226, 266, 287, 331, 361, 405, 446	501	0.05389221556886228
YKR058W	4	77, 107, 238, 262	501	0.023952095808383235
YKR059W	10	24, 66, 133, 148, 201, 229, 297, 376, 379, 418	501	0.059880239520958084
YKR060W	4	103, 114, 266, 461	501	0.023952095808383235
YKR061W	5	148, 220, 398, 431, 446	501	0.029940119760479042
YKR062W	5	108, 260, 333, 363, 370	501	0.029940119760479042
YKR063C	11	20, 84, 159, 168, 232, 272, 347, 371, 384, 402, 460	501	0.0658682634730539
YKR064W	9	61, 105, 206, 270, 326, 390, 442, 472, 480	501	0.05389221556886228
YKR065C	9	18, 42, 107, 110, 177, 384, 436, 451, 473	501	0.05389221556886228
YKR066C	11	97, 105, 176, 190, 198, 227, 280, 323, 354, 471, 486	501	0.0658682634730539
YKR067W	5	19, 107, 200, 250, 404	501	0.029940119760479042
YKR068C	12	18, 47, 69, 98, 112, 144, 205, 255, 319, 400, 485, 491	501	0.0718562874251497
YKR069W	6	18, 207, 374, 382, 447, 464	501	0.03592814371257485
YKR070W	9	28, 74, 83, 89, 156, 227, 284, 311, 402	501	0.05389221556886228
YKR071C	6	58, 154, 192, 197, 400, 423	501	0.03592814371257485
YKR072C	14	45, 54, 57, 107, 121, 143, 190, 261, 305, 338, 359, 378, 424, 433	501	0.08383233532934131
YKR074W	14	15, 26, 39, 50, 63, 80, 120, 222, 236, 366, 388, 424, 440, 494	501	0.08383233532934131
YKR075C	7	23, 60, 130, 267, 355, 418, 428	501	0.041916167664670656
YKR076W	9	0, 14, 64, 70, 76, 82, 95, 114, 163	501	0.05389221556886228
YKR077W	7	75, 146, 149, 293, 398, 416, 425	501	0.041916167664670656
YKR078W	12	4, 76, 107, 194, 229, 241, 266, 269, 277, 435, 448, 477	501	0.0718562874251497
YKR080W	10	19, 50, 117, 123, 160, 207, 240, 341, 405, 465	501	0.059880239520958084
YKR081C	15	34, 81, 106, 112, 184, 216, 237, 249, 269, 279, 310, 317, 402, 434, 465	501	0.08982035928143713
YKR082W	7	8, 49, 63, 166, 297, 345, 392	501	0.041916167664670656
YKR083C	6	55, 263, 269, 363, 389, 468	501	0.03592814371257485
YKR084C	11	2, 39, 102, 168, 194, 219, 230, 332, 404, 424, 444	501	0.0658682634730539
YKR085C	5	152, 296, 325, 393, 474	501	0.029940119760479042
YKR086W	9	10, 89, 137, 167, 177, 234, 463, 468, 478	501	0.05389221556886228
YKR087C	5	25, 51, 247, 370, 393	501	0.029940119760479042
YKR088C	8	2, 53, 64, 155, 201, 346, 360, 484	501	0.04790419161676647
YKR089C	4	213, 229, 421, 448	501	0.023952095808383235
YKR090W	7	67, 197, 205, 282, 377, 443, 459	501	0.041916167664670656
YKR091W	7	3, 18, 105, 207, 448, 453, 485	501	0.041916167664670656
YKR093W	4	46, 170, 243, 397	501	0.023952095808383235
YKR095W	9	34, 135, 153, 259, 285, 371, 374, 434, 450	501	0.05389221556886228
YKR095W-A	14	15, 42, 72, 138, 163, 221, 235, 258, 299, 305, 313, 338, 453, 457	501	0.08383233532934131
YKR096W	12	52, 57, 82, 147, 221, 290, 343, 349, 356, 388, 405, 451	501	0.0718562874251497
YKR097W	6	86, 231, 270, 331, 436, 456	501	0.03592814371257485
YKR098C	0		501	0.0
YKR099W	11	89, 131, 213, 265, 309, 332, 402, 407, 435, 441, 451	501	0.0658682634730539
YKR100C	2	56, 384	501	0.011976047904191617
YKR101W	8	177, 246, 285, 354, 404, 416, 438, 450	501	0.04790419161676647
YGL263W	8	134, 158, 386, 427, 435, 438, 455, 491	501	0.04790419161676647
YLL062C	7	33, 181, 192, 290, 340, 374, 411	501	0.041916167664670656
YLL061W	7	14, 70, 76, 163, 341, 378, 419	501	0.041916167664670656
YLL058W	12	116, 130, 148, 155, 161, 247, 352, 391, 406, 409, 431, 446	501	0.0718562874251497
YLL057C	11	39, 115, 142, 212, 272, 275, 290, 331, 369, 389, 425	501	0.0658682634730539
YLL055W	8	93, 153, 192, 258, 314, 321, 370, 390	501	0.04790419161676647
YLL054C	3	162, 404, 468	501	0.017964071856287425
YLL052C	6	57, 195, 222, 327, 423, 454	501	0.03592814371257485
YLL051C	11	53, 60, 75, 111, 196, 208, 230, 236, 278, 426, 469	501	0.0658682634730539
YLL049W	8	96, 131, 184, 226, 279, 283, 445, 458	501	0.04790419161676647
YLL048C	5	85, 117, 159, 304, 388	501	0.029940119760479042
YLL046C	7	23, 83, 139, 249, 309, 382, 492	501	0.041916167664670656
YLL045C	5	143, 226, 232, 411, 448	501	0.029940119760479042
YLL043W	7	8, 42, 215, 265, 273, 284, 295	501	0.041916167664670656
YLL041C	11	37, 61, 79, 261, 271, 300, 343, 436, 446, 452, 462	501	0.0658682634730539
YLL040C	6	123, 226, 240, 340, 383, 483	501	0.03592814371257485
YLL039C	6	24, 75, 85, 125, 141, 352	501	0.03592814371257485
YLL038C	9	7, 70, 96, 222, 233, 241, 271, 442, 465	501	0.05389221556886228
YLL036C	7	107, 130, 236, 355, 387, 410, 477	501	0.041916167664670656
YLL034C	9	91, 201, 303, 313, 352, 361, 374, 443, 457	501	0.05389221556886228
YLL033W	11	54, 208, 278, 352, 357, 366, 414, 427, 440, 468, 472	501	0.0658682634730539
YLL029W	9	69, 97, 128, 229, 248, 257, 328, 412, 419	501	0.05389221556886228
YLL027W	8	33, 125, 136, 173, 330, 341, 406, 460	501	0.04790419161676647
YLL026W	4	58, 80, 294, 398	501	0.023952095808383235
YLL024C	4	198, 370, 432, 441	501	0.023952095808383235
YLL023C	8	49, 106, 132, 199, 301, 360, 381, 470	501	0.04790419161676647
YLL021W	6	152, 217, 365, 375, 411, 435	501	0.03592814371257485
YLL019C	5	85, 303, 310, 324, 425	501	0.029940119760479042
YLL018C-A	3	134, 186, 192	501	0.017964071856287425
YLL018C	16	22, 25, 40, 78, 98, 122, 154, 190, 230, 238, 246, 361, 387, 415, 430, 443	501	0.09580838323353294
YLL015W	6	95, 107, 205, 288, 324, 391	501	0.03592814371257485
YLL014W	10	19, 66, 89, 307, 326, 346, 358, 391, 420, 466	501	0.059880239520958084
YLL013C	6	65, 431, 454, 465, 469, 479	501	0.03592814371257485
YLL012W	8	67, 124, 172, 320, 373, 382, 395, 494	501	0.04790419161676647
YLL011W	11	28, 40, 67, 73, 85, 92, 100, 103, 222, 252, 430	501	0.0658682634730539
YLL010C	9	7, 46, 60, 79, 113, 123, 235, 242, 488	501	0.05389221556886228
YLL009C	3	46, 397, 436	501	0.017964071856287425
YLL007C	8	65, 201, 218, 368, 391, 405, 472, 492	501	0.04790419161676647
YLL006W	8	133, 209, 244, 258, 298, 366, 482, 487	501	0.04790419161676647
YLL004W	6	201, 257, 322, 328, 350, 466	501	0.03592814371257485
YLL003W	10	25, 181, 208, 258, 287, 417, 432, 461, 464, 481	501	0.059880239520958084
YLL002W	11	131, 221, 240, 286, 294, 298, 308, 337, 371, 422, 429	501	0.0658682634730539
YLL001W	7	124, 220, 296, 317, 321, 367, 453	501	0.041916167664670656
YLR001C	6	26, 73, 81, 261, 272, 371	501	0.03592814371257485
YLR002C	9	124, 235, 288, 297, 332, 368, 409, 471, 492	501	0.05389221556886228
YLR003C	8	11, 49, 60, 73, 99, 434, 444, 452	501	0.04790419161676647
YLR004C	7	53, 159, 355, 386, 399, 427, 450	501	0.041916167664670656
YLR005W	9	87, 95, 109, 178, 238, 259, 299, 308, 477	501	0.05389221556886228
YLR006C	8	64, 78, 85, 165, 209, 215, 258, 479	501	0.04790419161676647
YLR008C	13	40, 99, 107, 121, 127, 137, 206, 237, 326, 349, 354, 359, 464	501	0.07784431137724551
YLR009W	7	32, 42, 171, 222, 248, 358, 458	501	0.041916167664670656
YLR010C	8	29, 76, 126, 265, 286, 409, 419, 423	501	0.04790419161676647
YLR011W	14	10, 24, 81, 122, 144, 165, 190, 207, 210, 255, 411, 421, 429, 475	501	0.08383233532934131
YLR014C	8	8, 33, 103, 117, 165, 327, 411, 441	501	0.04790419161676647
YLR015W	8	49, 128, 209, 307, 329, 336, 423, 484	501	0.04790419161676647
YLR016C	9	25, 38, 85, 146, 158, 187, 259, 320, 495	501	0.05389221556886228
YLR018C	9	44, 60, 159, 184, 393, 433, 460, 466, 469	501	0.05389221556886228
YLR019W	2	23, 440	501	0.011976047904191617
YLR021W	12	10, 192, 201, 227, 235, 313, 345, 387, 423, 435, 464, 486	501	0.0718562874251497
YLR022C	6	310, 336, 344, 400, 406, 443	501	0.03592814371257485
YLR023C	10	66, 86, 123, 149, 166, 319, 336, 353, 411, 426	501	0.059880239520958084
YLR024C	10	15, 56, 135, 206, 251, 270, 277, 306, 371, 476	501	0.059880239520958084
YLR025W	13	95, 202, 207, 237, 257, 270, 316, 337, 344, 391, 412, 435, 473	501	0.07784431137724551
YLR026C	12	4, 75, 82, 112, 221, 239, 261, 312, 353, 386, 456, 465	501	0.0718562874251497
